SubmissionId,LeadId,SubChannelId,SubChannelName,MarketingUnitId,MUName,TrackId,CampaignName,ClientRelationshipId,CountAgainstCap
13490918,16908326,15,Paid Search,217,Exclusive Prime,ACF05452-B45A-4A44-9199-2CAFC54B9C9D,ppc_google_microsite_FTC_exclusiveprime_ashford,91,1
13490919,16908327,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13490921,16908328,15,Paid Search,53,General New,8DF0D8AB-C4CE-4CB8-8D04-80FB32DCA1E8,ppc_msn_ec_generic_generic_partner_mpe,8593,1
13490936,16908346,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,91,1
13490939,16908347,15,Paid Search,217,Exclusive Prime,DBDC5684-D243-4468-AE4F-2F4C74BD1E97,ppc_msn_microsites_FTC_exclusiveprime_snhu,132,1
13490937,16908349,5,Traditional Display,78,Future Ads Premier,CDA9EE8C-DD38-40DB-ABD0-D4D409F8E2DD,display_ec_futureads_display_premier_expensive_2017,8679,1
13490937,16908350,5,Traditional Display,78,Future Ads Premier,CDA9EE8C-DD38-40DB-ABD0-D4D409F8E2DD,display_ec_futureads_display_premier_expensive_2017,91,1
13490941,16908351,5,Traditional Display,225,Quinst Premier,085BD4A9-4E79-4336-9BFC-79EDAA29C7E9,display_ec_quinst_tech_tier1_mpe,8729,1
13490941,16908352,5,Traditional Display,225,Quinst Premier,085BD4A9-4E79-4336-9BFC-79EDAA29C7E9,display_ec_quinst_tech_tier1_mpe,2,1
13490941,16908354,5,Traditional Display,225,Quinst Premier,085BD4A9-4E79-4336-9BFC-79EDAA29C7E9,display_ec_quinst_tech_tier1_mpe,8568,1
13490941,16908358,5,Traditional Display,225,Quinst Premier,085BD4A9-4E79-4336-9BFC-79EDAA29C7E9,display_ec_quinst_tech_tier1_mpe,8195,1
13490941,16908359,5,Traditional Display,225,Quinst Premier,085BD4A9-4E79-4336-9BFC-79EDAA29C7E9,display_ec_quinst_tech_tier1_mpe,91,1
13490781,16908211,15,Paid Search,45,GradSchools,6AD657AD-3AA2-4EAB-9FA2-4F1E83FC1ADE,ppc_google_gs_doctorate_MPE_desired,23,1
13490777,16908212,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,91,1
13490783,16908213,20,Clicks,168,Clicks,FCB18EE0-188F-46C2-99DC-52EB88ECFF67,post.degree.today_CUSA,8680,1
13490780,16908214,16,SEO,159,GS.com SEO,351C687F-E7A2-42F8-A3AA-31B4D4C792F2,SEO Default,4004,1
13490784,16908215,15,Paid Search,24,Degree,8F58D38E-0C57-4646-B51F-B05D0F1F68FE,ppc_google_ec_degree_police_loantest_eta_mpe,8655,1
13490784,16908216,15,Paid Search,24,Degree,8F58D38E-0C57-4646-B51F-B05D0F1F68FE,ppc_google_ec_degree_police_loantest_eta_mpe,23,1
13490784,16908218,15,Paid Search,24,Degree,8F58D38E-0C57-4646-B51F-B05D0F1F68FE,ppc_google_ec_degree_police_loantest_eta_mpe,8593,1
13490785,16908219,15,Paid Search,24,Degree,AB448737-E987-49A0-B0CA-6486C8ACA1BD,ppc_google_microsite_bno_lpn_mpe_test,8409,1
13490791,16908220,15,Paid Search,28,Head Terms,30CE4EFF-DF1F-43AE-8D0E-581D8AC7F3B0,ppc_google_ec_generic_ht2011_mpe_noclicksads_oct2016,8657,1
13490791,16908221,15,Paid Search,28,Head Terms,30CE4EFF-DF1F-43AE-8D0E-581D8AC7F3B0,ppc_google_ec_generic_ht2011_mpe_noclicksads_oct2016,91,1
13490791,16908222,15,Paid Search,28,Head Terms,30CE4EFF-DF1F-43AE-8D0E-581D8AC7F3B0,ppc_google_ec_generic_ht2011_mpe_noclicksads_oct2016,23,1
13490942,16908360,15,Paid Search,44,FinancialAidV2,117793E1-A601-47FF-ACDF-DA59F1F81A2E,ppc_google_ec_newfinaid_loan_mpe,5345,1
13490956,16908379,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,23,1
13490956,16908381,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8593,1
13490957,16908382,12,Online Partners,126,Jobcase H&P,62ED5806-45CC-4A84-B16C-0F0609029442,Jobcase Campus API,5123,1
13490958,16908383,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13490959,16908384,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13490960,16908385,12,Online Partners,20,Job Board,5D01F0F8-36B0-46DB-8756-0919A31948CB,DMS Online,8697,1
13490956,16908386,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,91,1
13490961,16908387,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,5345,1
13490964,16908388,5,Traditional Display,222,MediaAlpha,259B9F0D-EDC5-478E-9900-F22B4D668C5C,display_ec_mediaalpha_DMS_TY_psych_mpe,8714,1
13490964,16908389,5,Traditional Display,222,MediaAlpha,259B9F0D-EDC5-478E-9900-F22B4D668C5C,display_ec_mediaalpha_DMS_TY_psych_mpe,23,1
13490964,16908391,5,Traditional Display,222,MediaAlpha,259B9F0D-EDC5-478E-9900-F22B4D668C5C,display_ec_mediaalpha_DMS_TY_psych_mpe,8593,1
13490965,16908392,12,Online Partners,20,Job Board,722C635C-04E9-4B85-AE03-1BB98945747E,ClassesUSACAMPUS,8698,1
13490972,16908394,15,Paid Search,202,Military College,6A5C78CC-0DCE-4ACC-9EA5-8CF29C73B10B,ppc_google_microsite_militarycollege_mpe,8252,1
13490973,16908395,20,Clicks,211,Clicks Partners,46178860-AC5C-4174-AF88-32FB656BA352,Renuant_generalcampaign,8655,1
13490977,16908398,7,GDN,63,Targeted Campus,C4D199A8-8899-4DF9-BB14-48B7618FFDA3,ppcd_gdn_ec_grants_campusonly_mpe,8593,1
13490991,16908418,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,5343,1
13490991,16908419,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,22,1
13490991,16908420,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,8714,1
13490991,16908421,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,91,1
13490988,16908422,15,Paid Search,165,Degree Premier,CDB056EE-367E-4EA3-A15B-DDBE4D0A5577,ppc_google_ec_degree_socialwork_match1plus_mpe,91,1
13490993,16908425,15,Paid Search,169,General New Kaplan Allow,0FCBD1B7-899F-427B-883C-929D909FACDC,ppc_google_ec_generic_general_new_sitelink,144,1
13490993,16908426,15,Paid Search,169,General New Kaplan Allow,0FCBD1B7-899F-427B-883C-929D909FACDC,ppc_google_ec_generic_general_new_sitelink,8655,1
13491005,16908427,15,Paid Search,44,FinancialAidV2,6CD7FA49-3EA9-4A2F-A58E-2D903968C38C,ppc_google_ec_newfinaid_federal_mpe,8593,1
13491006,16908428,15,Paid Search,28,Head Terms,22E37B91-D892-4BF2-904E-2BD70591EB89,ppc_google_ec_generic_headterm_customermatch_mpe,8644,1
13491005,16908429,15,Paid Search,44,FinancialAidV2,6CD7FA49-3EA9-4A2F-A58E-2D903968C38C,ppc_google_ec_newfinaid_federal_mpe,82,1
13491007,16908430,12,Online Partners,20,Job Board,722C635C-04E9-4B85-AE03-1BB98945747E,ClassesUSACAMPUS,5079,1
13491011,16908431,15,Paid Search,24,Degree,9A278010-0715-4574-A730-6F23DA1ED68F,ppc_google_ec_degree_education_teaching_match1plus,2,1
13491011,16908432,15,Paid Search,24,Degree,9A278010-0715-4574-A730-6F23DA1ED68F,ppc_google_ec_degree_education_teaching_match1plus,8195,1
13491013,16908433,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,8593,1
13491014,16908434,15,Paid Search,166,FinancialAid Premier,3A087174-A835-4B36-811F-E82963F3D203,ppc_google_ec_newfinaid_grants_mpe,23,1
13491014,16908436,15,Paid Search,166,FinancialAid Premier,3A087174-A835-4B36-811F-E82963F3D203,ppc_google_ec_newfinaid_grants_mpe,8593,1
13491009,16908437,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,91,1
13491015,16908438,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8195,1
13491015,16908439,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,71,1
13491015,16908440,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,2,1
13490521,16907927,12,Online Partners,126,Jobcase H&P,62ED5806-45CC-4A84-B16C-0F0609029442,Jobcase Campus API,5186,1
13490522,16907928,5,Traditional Display,5,Future Ads PPV,D7E3849A-5F58-4BAD-BE5A-71E55840125A,display_ec_futureads_display_ER_terminated,8593,1
13490520,16907930,15,Paid Search,166,FinancialAid Premier,C197AF00-186F-4C5B-BFCA-2C88A762021A,ppc_google_ec_newfinaid_gfm_RLSA,8657,1
13490520,16907931,15,Paid Search,166,FinancialAid Premier,C197AF00-186F-4C5B-BFCA-2C88A762021A,ppc_google_ec_newfinaid_gfm_RLSA,8655,1
13490524,16907932,15,Paid Search,169,General New Kaplan Allow,4B43882A-CAB1-4C34-A5CC-D979CC7301F9,ppc_google_ec_generic_general_new_certificate_mpe,8252,1
13490527,16907933,16,SEO,159,GS.com SEO,351C687F-E7A2-42F8-A3AA-31B4D4C792F2,SEO Default,148,0
13490526,16907934,15,Paid Search,28,Head Terms,30CE4EFF-DF1F-43AE-8D0E-581D8AC7F3B0,ppc_google_ec_generic_ht2011_mpe_noclicksads_oct2016,100,1
13490530,16907935,12,Online Partners,126,Jobcase H&P,ACC8EE78-9521-4806-B5F0-6F8D377A1939,Link out,8593,1
13490529,16907936,20,Clicks,211,Clicks Partners,46178860-AC5C-4174-AF88-32FB656BA352,Renuant_generalcampaign,8195,1
13490533,16907937,15,Paid Search,166,FinancialAid Premier,C7D3975D-2B38-4F20-A74A-5E0D4149ACB0,ppc_google_el_Mom_scholarship,8409,1
13490534,16907938,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,8657,1
13490534,16907939,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,8712,1
13490538,16907941,20,Clicks,168,Clicks,6DAB013F-7846-4C99-B6B7-31D161FE4D8A,degree.today.libertyonline,33,1
13490539,16907942,20,Clicks,168,Clicks,622A2E63-34E5-4110-8596-7892A81EE002,degree.today_ocu_branded,237,1
13490542,16907943,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,8097,1
13490981,16908400,15,Paid Search,24,Degree,1DD06C73-765C-4560-997B-792548EC26C7,ppc_google_ec_degree_cna_sitelinkassist,8593,1
13490981,16908401,15,Paid Search,24,Degree,1DD06C73-765C-4560-997B-792548EC26C7,ppc_google_ec_degree_cna_sitelinkassist,8593,1
13490982,16908402,15,Paid Search,44,FinancialAidV2,117793E1-A601-47FF-ACDF-DA59F1F81A2E,ppc_google_ec_newfinaid_loan_mpe,8593,1
13490973,16908403,20,Clicks,211,Clicks Partners,46178860-AC5C-4174-AF88-32FB656BA352,Renuant_generalcampaign,8195,1
13490983,16908404,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,2,1
13490983,16908405,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,23,1
13490983,16908407,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8593,1
13490983,16908409,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,91,1
13490985,16908410,20,Clicks,168,Clicks,FCB18EE0-188F-46C2-99DC-52EB88ECFF67,post.degree.today_CUSA,8680,1
13490986,16908413,15,Paid Search,44,FinancialAidV2,6CD7FA49-3EA9-4A2F-A58E-2D903968C38C,ppc_google_ec_newfinaid_federal_mpe,8593,1
13490988,16908414,15,Paid Search,165,Degree Premier,CDB056EE-367E-4EA3-A15B-DDBE4D0A5577,ppc_google_ec_degree_socialwork_match1plus_mpe,8657,1
13490988,16908415,15,Paid Search,165,Degree Premier,CDB056EE-367E-4EA3-A15B-DDBE4D0A5577,ppc_google_ec_degree_socialwork_match1plus_mpe,8655,1
13491060,16908470,15,Paid Search,174,Head Terms Partner,EC57FAE4-B409-4F6E-8F7A-A55D1A19DC29,ppc_google_ec_generic_headterm_withpartner_mpe,2,1
13491062,16908471,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,8593,1
13491063,16908472,15,Paid Search,44,FinancialAidV2,117793E1-A601-47FF-ACDF-DA59F1F81A2E,ppc_google_ec_newfinaid_loan_mpe,8593,1
13491068,16908473,15,Paid Search,165,Degree Premier,8CB6128F-6BA1-4FDC-8B8D-BE0BB5C2E9D8,ppc_google_ec_degree_accounting_mpe,8657,1
13491075,16908475,15,Paid Search,44,FinancialAidV2,6CD7FA49-3EA9-4A2F-A58E-2D903968C38C,ppc_google_ec_newfinaid_federal_mpe,5123,1
13491075,16908477,15,Paid Search,44,FinancialAidV2,6CD7FA49-3EA9-4A2F-A58E-2D903968C38C,ppc_google_ec_newfinaid_federal_mpe,8593,1
13490816,16908237,20,Clicks,168,Clicks,FCB18EE0-188F-46C2-99DC-52EB88ECFF67,post.degree.today_CUSA,8680,1
13490818,16908238,15,Paid Search,24,Degree,D9205F78-3F4E-4BF1-9661-DDCAD086BAB9,ppc_google_el_earlyeducation_search_mpe,8657,1
13490819,16908239,15,Paid Search,22,Branded,5D88DB77-A2DA-4535-96D8-999E5C143A5D,ppc_google_ec_branded_xveriy,100,1
13490821,16908240,20,Clicks,168,Clicks,FCB18EE0-188F-46C2-99DC-52EB88ECFF67,post.degree.today_CUSA,8680,1
13490822,16908241,5,Traditional Display,74,Campus Explorer,EAFABEFE-CE75-4FFC-B8C1-FA267C0CE52A,display_el_campusexplorer_medical,8547,1
13490823,16908242,15,Paid Search,24,Degree,FCFCF325-72AB-49C6-A9F6-9C02B1B6E819,ppc_google_ec_degree_medassist_mpe,8643,1
13490825,16908243,12,Online Partners,110,Best Online Universities,EFE21D11-3855-4B2B-9893-2A4C79C646BB,NursingAssistantGuides.com Directory - Jimmy Atkinson,8421,0
13490828,16908244,5,Traditional Display,78,Future Ads Premier,545D8BD5-9A72-4B4B-B751-F0182031F75C,display_ec_futureads_display_premier_expensive_bird,91,1
13490828,16908245,5,Traditional Display,78,Future Ads Premier,545D8BD5-9A72-4B4B-B751-F0182031F75C,display_ec_futureads_display_premier_expensive_bird,23,1
13490832,16908248,15,Paid Search,24,Degree,8F58D38E-0C57-4646-B51F-B05D0F1F68FE,ppc_google_ec_degree_police_loantest_eta_mpe,23,1
13490832,16908249,15,Paid Search,24,Degree,8F58D38E-0C57-4646-B51F-B05D0F1F68FE,ppc_google_ec_degree_police_loantest_eta_mpe,8655,1
13490829,16908250,20,Clicks,211,Clicks Partners,46178860-AC5C-4174-AF88-32FB656BA352,Renuant_generalcampaign,8195,1
13490833,16908251,15,Paid Search,24,Degree,AB448737-E987-49A0-B0CA-6486C8ACA1BD,ppc_google_microsite_bno_lpn_mpe_test,8409,1
13491029,16908458,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,8712,1
13491029,16908459,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,8655,1
13491039,16908460,12,Online Partners,20,Job Board,4906CC9E-4CC0-49B7-92B7-D281F233232A,Tier 3,23,1
13490838,16908252,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,23,1
13490838,16908254,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8593,1
13490841,16908255,5,Traditional Display,222,MediaAlpha,0854EF18-DA81-434B-992A-535664D4585A,display_ec_mediaalpha_DMS_NM_education_mpe,8714,1
13490845,16908258,20,Clicks,168,Clicks,C9B64631-B820-4F31-B333-EE4012E7A20F,PG degree.today,8657,1
13490846,16908259,7,GDN,63,Targeted Campus,C4D199A8-8899-4DF9-BB14-48B7618FFDA3,ppcd_gdn_ec_grants_campusonly_mpe,23,1
13490847,16908261,5,Traditional Display,225,Quinst Premier,1F5974F6-5A93-41E3-9B8A-1E8C2DA48F86,display_emd_quinst_psych_tier1_mpe,8568,1
13490848,16908262,5,Traditional Display,222,MediaAlpha,201A8427-82DC-4B85-9DFF-5BBC6F4B572E,display_ec_mediaalpha_USA_TY_crimj_mpe,8714,1
13490848,16908263,5,Traditional Display,222,MediaAlpha,201A8427-82DC-4B85-9DFF-5BBC6F4B572E,display_ec_mediaalpha_USA_TY_crimj_mpe,23,1
13490848,16908265,5,Traditional Display,222,MediaAlpha,201A8427-82DC-4B85-9DFF-5BBC6F4B572E,display_ec_mediaalpha_USA_TY_crimj_mpe,8593,1
13490849,16908266,20,Clicks,168,Clicks,FCB18EE0-188F-46C2-99DC-52EB88ECFF67,post.degree.today_CUSA,8680,1
13490848,16908267,5,Traditional Display,222,MediaAlpha,201A8427-82DC-4B85-9DFF-5BBC6F4B572E,display_ec_mediaalpha_USA_TY_crimj_mpe,91,1
13490850,16908268,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,91,1
13490852,16908269,5,Traditional Display,225,Quinst Premier,1FAC5C9B-A6C8-476C-B151-AB7C4215AF9A,display_ec_quinst_G2018_tier1_mpe,8409,1
13490854,16908270,15,Paid Search,24,Degree,C5B58555-BC50-4FA9-BCDD-88D514CBCBDB,ppc_google_ec_degree_computer_science_mpe,5029,1
13490854,16908271,15,Paid Search,24,Degree,C5B58555-BC50-4FA9-BCDD-88D514CBCBDB,ppc_google_ec_degree_computer_science_mpe,2,1
13490854,16908272,15,Paid Search,24,Degree,C5B58555-BC50-4FA9-BCDD-88D514CBCBDB,ppc_google_ec_degree_computer_science_mpe,71,1
13490858,16908273,15,Paid Search,82,GradLevel,84FF8497-2E66-43E9-ADB6-EB34DF11F374,ppc_google_ec_generic_doctorate,8409,1
13490861,16908274,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,23,1
13490861,16908275,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,8593,1
13490862,16908276,20,Clicks,211,Clicks Partners,46178860-AC5C-4174-AF88-32FB656BA352,Renuant_generalcampaign,8655,1
13490864,16908278,15,Paid Search,44,FinancialAidV2,6CF389AD-A5B9-42B8-85AD-9FF3D678A46D,ppc_msn_ec_grants_grants_women,22,1
13490864,16908280,15,Paid Search,44,FinancialAidV2,6CF389AD-A5B9-42B8-85AD-9FF3D678A46D,ppc_msn_ec_grants_grants_women,8593,1
13490855,16908281,15,Paid Search,44,FinancialAidV2,BCCE9F41-135A-49B9-861C-92F9AEEF7150,ppc_google_ec_newfinaid_federal_nochat_RLSA,8657,1
13490861,16908282,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,2,1
13490865,16908283,20,Clicks,168,Clicks,F9319C4A-61B1-424A-B818-5870DE2EEAE8,post.degree.today_eddy,8680,1
13490869,16908284,7,GDN,63,Targeted Campus,C4D199A8-8899-4DF9-BB14-48B7618FFDA3,ppcd_gdn_ec_grants_campusonly_mpe,23,1
13490869,16908285,7,GDN,63,Targeted Campus,C4D199A8-8899-4DF9-BB14-48B7618FFDA3,ppcd_gdn_ec_grants_campusonly_mpe,8593,1
13490871,16908286,15,Paid Search,24,Degree,D503DE4F-BCE6-44E5-A6DA-46D0AC650D2A,ppc_google_ec_degree_cna_new_loan_test,8593,1
13490582,16907995,15,Paid Search,44,FinancialAidV2,FC911E35-7834-49D7-A5F2-B35D671603B6,ppc_google_ec_newfinaid_federal_nochat,91,1
13490585,16907996,15,Paid Search,44,FinancialAidV2,786B3A68-E875-4919-9CD3-6B3858C5F4F8,ppc_google_ec_newfinaid_fafsa_RLSA_mpe,8657,1
13490589,16907997,15,Paid Search,217,Exclusive Prime,B5468621-232D-452C-8809-D34A9C99DCC7,ppc_google_microsite_FTC_exclusiveprime_PurdueGlobal,8657,1
13490590,16907998,12,Online Partners,20,Job Board,5D01F0F8-36B0-46DB-8756-0919A31948CB,DMS Online,8097,1
13490591,16907999,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,22,1
13490591,16908001,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,8593,1
13490592,16908002,20,Clicks,168,Clicks,F9319C4A-61B1-424A-B818-5870DE2EEAE8,post.degree.today_eddy,8680,1
13490593,16908003,20,Clicks,168,Clicks,0E9CA843-2F38-4D8C-A053-74BED855AA8D,post.degree.today_CDN,8680,1
13490595,16908004,9,DRTV & Video Ads,39,DRTV & Video Ads,1DB1CD60-FFB3-4940-BEEF-7F0C280ADE71,DRTV sm3 7.23.18 WSM 11.6.18,22,1
13490595,16908005,9,DRTV & Video Ads,39,DRTV & Video Ads,1DB1CD60-FFB3-4940-BEEF-7F0C280ADE71,DRTV sm3 7.23.18 WSM 11.6.18,8657,1
13490595,16908006,9,DRTV & Video Ads,39,DRTV & Video Ads,1DB1CD60-FFB3-4940-BEEF-7F0C280ADE71,DRTV sm3 7.23.18 WSM 11.6.18,91,1
13490598,16908008,15,Paid Search,169,General New Kaplan Allow,3B5C533A-DA71-4373-84B6-DA06D7060B89,ppc_google_el_generic_newpixel,8593,1
13490599,16908009,15,Paid Search,22,Branded,5D88DB77-A2DA-4535-96D8-999E5C143A5D,ppc_google_ec_branded_xveriy,8657,1
13490599,16908010,15,Paid Search,22,Branded,5D88DB77-A2DA-4535-96D8-999E5C143A5D,ppc_google_ec_branded_xveriy,91,1
13490601,16908012,15,Paid Search,24,Degree,58468742-D861-4E89-B09C-98FAD73DB000,ppc_google_ec_degree_vocational_new,8655,1
13490615,16908028,11,Internal Email,41,Internal Email,6646F13B-8617-421E-BA52-FB3993058C1C,IEM_GS_PostUp_Free_Desire,8593,1
13490618,16908029,20,Clicks,168,Clicks,C530057B-7D00-42AF-BF28-214C5A4369FF,post.degree.today_triad,8680,1
13490617,16908030,5,Traditional Display,74,Campus Explorer,DA93387D-E605-4F1A-841A-B7BFF75C1802,display_el_campusexplorer_medical_mpe,8714,1
13490619,16908031,11,Internal Email,41,Internal Email,6E11C238-3011-484B-8FB3-79C00AB0C642,IEM_EC_PostUp_RT,5079,1
13490620,16908033,15,Paid Search,217,Exclusive Prime,96EC5225-9705-4F12-AEDA-B8172507FE13,ppc_google_CEO_exclusiveprime_Religion_OCU,237,1
13490622,16908034,7,GDN,63,Targeted Campus,30360ADE-1615-442B-A9B5-0189DE5DC878,ppcd_gdn_ec_grants_campusonly,22,1
13490623,16908035,20,Clicks,168,Clicks,9E061C0C-414B-4DF3-AC89-2242C5F99D5B,post.degree.today_Renuant,8680,1
13490624,16908036,15,Paid Search,44,FinancialAidV2,FC911E35-7834-49D7-A5F2-B35D671603B6,ppc_google_ec_newfinaid_federal_nochat,23,1
13490626,16908037,5,Traditional Display,206,QuinSt Tier 1,ECC96A54-E569-4379-B204-07248FBBD879,display_ec_quinst_G2018_tier4_mpe,8568,1
13490626,16908038,5,Traditional Display,206,QuinSt Tier 1,ECC96A54-E569-4379-B204-07248FBBD879,display_ec_quinst_G2018_tier4_mpe,8195,1
13490626,16908039,5,Traditional Display,206,QuinSt Tier 1,ECC96A54-E569-4379-B204-07248FBBD879,display_ec_quinst_G2018_tier4_mpe,8655,1
13490625,16908040,15,Paid Search,44,FinancialAidV2,117793E1-A601-47FF-ACDF-DA59F1F81A2E,ppc_google_ec_newfinaid_loan_mpe,91,1
13490630,16908041,15,Paid Search,22,Branded,5D88DB77-A2DA-4535-96D8-999E5C143A5D,ppc_google_ec_branded_xveriy,2,1
13490630,16908042,15,Paid Search,22,Branded,5D88DB77-A2DA-4535-96D8-999E5C143A5D,ppc_google_ec_branded_xveriy,8657,1
13490872,16908287,7,GDN,11,Remarketing,DAA9783C-79F1-4930-B374-90823FFDD0A9,ppcd_gdn_ec_med_billing_coding_remarketing,8409,1
13490873,16908288,15,Paid Search,44,FinancialAidV2,6CD7FA49-3EA9-4A2F-A58E-2D903968C38C,ppc_google_ec_newfinaid_federal_mpe,8409,1
13490875,16908289,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,8698,1
13490877,16908290,15,Paid Search,217,Exclusive Prime,4E57C7A3-2532-4106-A898-5F70AEAEC595,ppc_google_microsite_FTC_exclusiveprime_Kaplan,125,1
13490879,16908291,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8655,1
13490879,16908293,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8593,1
13490881,16908294,15,Paid Search,45,GradSchools,4F7B1F01-4928-4A4C-BAC7-93173885A634,ppc_google_gs_doctorate_desired,71,1
13490881,16908295,15,Paid Search,45,GradSchools,4F7B1F01-4928-4A4C-BAC7-93173885A634,ppc_google_gs_doctorate_desired,57,1
13490881,16908296,15,Paid Search,45,GradSchools,4F7B1F01-4928-4A4C-BAC7-93173885A634,ppc_google_gs_doctorate_desired,8649,1
13490888,16908298,20,Clicks,168,Clicks,C9B64631-B820-4F31-B333-EE4012E7A20F,PG degree.today,8657,1
13490889,16908299,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13490891,16908300,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13490892,16908301,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
